"true_model","bic_true_model","cpop","bic_cpop","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_cpop","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"139,311,456,666,821",64.9300384323014,"136,313,449,664,830",61.5223963858093,"131,310,462,657,829,842",88.668236968688,"131,310,462,657,829",62.1660185523842,2,"131,310,462,657,829",62.16559,0.023,1.032,0.032,0.032
"160,302,466,594,732,848",39.1583245313364,"126,331,454,591,732,844",28.9126478587327,"125,201,301,364,453,590,708,731,843,903",53.4010100932969,"125,301,364,453,590,731,843",34.2951706231449,2,"125,301,364,453,590,731,843",31.02156,0.082,4.059,1.059,1.059
"234,623",143.268014401921,"244,618",141.080235611827,"228,321,584,619",150.625000138195,"228,321,619",143.856203520261,6,"228,321,619",143.64994,0.015,2.01,1.01,1.01
"542,830",20.1605172199516,"543,862",5.67373923821356,"463,522,555,855",23.2148400808617,"555,855",7.87103505211264,2,"555,855",7.20802,0.033,2.038,0.038,0.038
"144,296,420,522,646,749,900",55.9324853367676,"138,296,463,471,700,701",49.2115697780599,"137,296,411,418,508,649,753,760,918",69.1097494692805,"137,296,418,508,649,760,918",44.5237576522441,2,"137,296,418,508,649,760,918",44.52365,1.324,2.048,0.055,0.055
"495",15.3198703559666,"498",13.7213370114765,"465,502",20.6630926320006,"502",14.405866124673,2,"502",14.40508,0.003,1.007,0.007,0.007
"112,289,414,519,619,732,852",118.008085103142,"88,341,418,545,637,746,841",79.4758745044877,"85,118,291,336,418,544,636,735,754,848",106.474379267015,"118,291,336,418,544,636,735,754,848",93.2917163907897,3,"118,336,418,544,636,735,848",80.35235,0.149,3.061,2.061,0.106
"399",65.2754138126832,"411",58.2951833456495,"415",64.2579499008704,"415",58.7062967970425,1,"415",58.7063,0.012,0.016,0.016,0.016
"125,335,443,718,876",-37.3161528742299,"134,351,450,710,933",-53.6323275954603,"134,323,474,686,709,894,917",-19.0042446224572,"134,323,474,709,894,917",-43.260864413817,7,"134,323,474,709,917",-50.16655,0.097,2.079,1.079,0.102
"353",-26.1410272803596,"341",-33.84509189385,"342",-33.145189293203,"342",-33.6853523860478,9,"342",-33.89821,0.012,0.011,0.011,0.011
"131,250,432,637,871",-25.0223529190998,"130,260,432,640,870",-38.2764203326175,"128,235,273,396,438,547,644,647,673,826,871",-3.1094653215028,"128,273,438,547,644,673,871",-30.8695423297391,4,"128,273,438,547,673,871",-37.84984,0.015,6.031,2.039,1.068
"148,253,373,482,616,760,876",156.599172366865,"223,226,385,461,608,808,873",141.52973671586,"127,143,252,260,375,479,613,772,893",179.727161859006,"143,260,375,479,613,772,893",147.630582696301,2,"143,260,375,479,613,772,893",147.62805,0.194,2.043,0.049,0.049
"149,252,391,502,621,738,880",22.3639016740138,"178,239,386,471,661,733,874",10.6322693198658,"138,251,382,472,496,615,619,746,873,886",42.3328981159073,"138,251,382,472,619,746,886",15.3606279119217,2,"138,251,382,472,619,746,886",12.4343,0.129,3.043,0.067,0.067
"114,221,472,719",15.9260058188162,"135,236,480,736",2.14620240553684,"126,258,479,708,751,758",18.0611179460478,"126,258,479,708,758",8.03162763115785,2,"126,258,479,708,758",8.03161,0.061,2.067,1.067,1.067
"149,286",111.185838145338,"146,299",108.782802941589,"140,145,306",120.06251014258,"145,306",109.760483066295,8,"145,306",109.63288,0.016,1.024,0.024,0.024
"357,613,797",12.8507328838987,"364,609,802",10.7704091713327,"317,364,593,631,792,846",29.8761415958275,"364,593,631,792",16.8400541773155,2,"364,593,631,792",16.60293,0.016,3.03,1.03,1.03
"516",42.9434965163733,"518",41.8639561131817,"352,505,530",54.9257190086051,"530",45.1799233996396,2,"530",45.13252,0.002,2.011,0.014,0.014
"160,263,410,635",13.9963280646464,"166,280,403,649",-0.496343936571613,"133,147,279,423,648",18.6608388673811,"133,279,423,648",2.33035734463822,7,"133,279,423,648",2.2271,0.044,1.055,0.069,0.069
"157,258,367,479,638,769,891",68.6030106171638,"414,471,621,808,894",53.6853046331123,"116,256,381,483,622,784,902",73.2027186402701,"116,256,381,483,622,784,902",50.5092872458387,1,"116,256,381,483,622,784,902",50.50929,2.114,0.103,0.103,0.103
"111,234,367,565,669,787,891",46.1036577272781,"113,240,343,521",44.4325504318462,"111,236,368,373,530,672,790,907",58.5138270806416,"111,236,368,530,672,790,907",31.7698828249706,7,"111,236,368,530,672,790,907",31.73532,3.488,1.06,0.06,0.06
"102,269,403,511,620,732,881",-27.9041669101066,"103,268,383,507,620,737,900",-43.1612499334406,"102,263,382,506,624,738,898,899",-13.9470409763633,"102,263,382,506,624,738,898",-42.63359740864,2,"102,263,382,506,624,738,898",-42.63492,0.05,1.059,0.059,0.059
"148,895",0.0429421356736128,"147,912",-6.10807025418451,"134,225,585,850,895",13.5879677215183,"134,895",-3.72003811939645,2,"134,895",-4.15817,0.018,3.014,0.014,0.014
"128,559,875",-38.2389458355461,"132,549,895",-50.2924000279099,"133,477,540,573,892",-37.3089498334218,"133,540,573,892",-43.8135028077449,4,"133,540,892",-48.78015,0.034,2.036,1.036,0.041
"131,266,392,497,614,733,881",57.2937349555638,"122,281,379,501,624,706,876",28.4000267809259,"120,133,278,378,497,507,581,624,712,836,875",57.5232692326782,"120,278,378,507,624,712,875",31.9918398223304,2,"120,278,378,507,624,712,875",29.40046,0.083,4.065,0.084,0.084
"116,221,324,440,592,732,890",68.2511688200098,"347,440,590,752,893",61.4002901173841,"118,234,321,441,591,739,752,892",71.8548615811559,"118,234,321,441,591,752,892",57.7842036280498,2,"118,234,321,441,591,752,892",55.17384,2.048,1.029,0.042,0.042
"121,241,473,593,720",40.5956369924724,"118,251,470,591,719",33.3721834403363,"117,252,402,478,590,605,719,865",53.2209504388904,"117,252,402,478,590,719",37.086931738402,1,"117,252,402,478,590,719",37.08693,0.019,3.024,1.024,1.024
"198,301,541,642",86.0494900126728,"197,303,525,682",70.1282625893933,"192,314,476,524,693",83.4313370415884,"192,314,524,693",73.6238561819943,5,"192,314,524,693",72.5088,0.059,1.087,0.087,0.087
"610",57.1585455256915,"618",55.5568983848511,"607,641",62.1438141717921,"607",57.6604634500332,2,"607",57.64364,0.008,1.003,0.003,0.003
"595,812",-7.9665727375266,"609,801",-16.0362338565155,"252,586,608,802",-4.304073301886,"586,802",-9.92576617374554,3,"270,586,802",-10.88046,0.025,2.019,0.019,1.019
"101,201,355,459,610,736,858",30.868701814351,"105,220,331,478,624,713,855",9.75831538170516,"102,104,219,330,365,477,599,622,721,858",38.4248323865876,"102,219,330,477,599,622,721,858",16.9375520094058,3,"102,219,330,477,622,721,858",10.5722,0.106,3.073,1.088,0.089
"571,761",15.6614022594661,"581,774",9.10256199489311,"406,580,759,801",21.423647320783,"580,759,801",14.5570538689751,3,"580,759",10.2167,0.023,2.011,1.011,0.011
"451,683",-0.62098023590578,"458,688",-7.15242618952406,"445,455,693",2.08168086340527,"445,693",-5.06831204270891,7,"445,693",-5.29244,0.012,1.014,0.016,0.016
"125,416,566,835",46.1021784793047,"140,424,593,806",31.0614933898318,"141,412,598,803,819",48.9506958774175,"141,412,598,819",34.0898890668912,2,"141,412,598,819",32.80955,0.079,1.068,0.068,0.068
"175,410,880",7.33242293253041,"168,400,885",-3.79454107311336,"152,170,403,424,855",24.076325177905,"170,403,855",-0.651259975261439,2,"170,403,855",-0.65926,0.022,2.037,0.037,0.037
"254,891",21.3200157249023,"262,885",15.5290046369913,"261,479,805,884",29.3400198573086,"261,884",16.4126208341374,2,"261,884",15.529,0.014,2.014,0.014,0.014
"164,276,790",109.349130445818,"183,284,786",105.424980558934,"151,183,290,537,719,777,783,915",133.382805359708,"151,290,777",109.287286323747,3,"151,290,777",106.93314,0.031,5.034,0.04,0.04
"161",54.6504969631719,"149",50.5747862804849,"160,228",61.2107608913079,"160",52.3097173446168,6,"160",52.15209,0.012,1.001,0.001,0.001
"114,219,361,471,695",148.084242376481,"104,255,364,468,702",125.692200072101,"103,246,363,475,477,616,709",143.747374904733,"103,246,363,475,616,709",128.499232773267,2,"103,246,363,475,616,709",128.49892,0.059,2.058,1.058,1.058
"384,633,821",38.3462591172373,"392,631,813",31.4048661653159,"319,384,392,630,812",46.4980087784223,"392,630,812",31.4737734250721,4,"392,630,812",31.39012,0.018,2.012,0.02,0.02
"159,284,405,732,861",53.8081394130146,"197,286,406,750,846",38.3850865024831,"98,201,287,405,604,678,743,746,845,925",65.1993026844278,"98,201,287,405,743,845",45.1647405377975,2,"98,201,287,405,743,845",40.96685,0.074,5.072,1.072,1.072
"114,509",25.3524474611149,"115,504",22.1687210376953,"125,501,526",35.3705489689032,"125,501",23.8658141805324,2,"125,501",23.85376,0.006,1.019,0.019,0.019
"240,472,610,738,899",26.6642187153934,"238,467,632,748,899",10.9165210343831,"115,237,425,466,577,631,747,898",31.602224313964,"237,466,631,747,898",10.969138056455,2,"237,466,631,747,898",10.91652,0.039,3.04,0.04,0.04
"124,491",77.9373811849365,"142,427,568",66.6470768992085,"145,427,488,567",79.2283089976539,"145,427,567",66.9326444940359,2,"145,427,567",66.88846,1.082,2.024,1.085,1.085
"177,352,459,609,823",74.0937418401705,"165,386,387,616,812",59.9483838439201,"164,342,454,612,771,843",77.454753105623,"164,342,454,612,771,843",64.8808457632282,1,"164,342,454,612,771,843",64.88085,0.136,1.051,1.051,1.051
"109,233,356,586,734",45.6398826315976,"186,214,349,592,733",35.8868294828984,"109,235,376,583,732,762",73.1772987853454,"109,235,376,583,732,762",48.6189869591982,6,"109,235,376,583,732",41.94778,0.11,1.027,1.027,0.027
"457,658,792",48.5727621617936,"467,663,790",43.2023993477942,"166,410,462,656,801",65.1337591081423,"462,656,801",45.3140949641325,2,"462,656,801",45.29455,0.017,2.016,0.016,0.016
"135,418,654",48.2910650310426,"153,419,652",39.130464704463,"153,418,658",50.3533033867725,"153,418,658",40.0690185898734,1,"153,418,658",40.06902,0.021,0.022,0.022,0.022
"768",6.17503385071492,"776",1.92896443754839,"754",9.56486660203137,"754",5.66171950986585,1,"754",5.66172,0.008,0.014,0.014,0.014
"273,595,709,827",-37.4285405514222,"265,613,711,826",-47.5586088190627,"253,283,577,713,843",-23.8134754837549,"253,283,577,713,843",-34.4166650503046,7,"253,283,577,713,843",-34.48254,0.029,1.048,1.048,1.048
"101,250,364,504,611,750,894",69.6495870478837,"112,253,359,487,582,779,889",41.3109488349383,"94,121,252,359,484,580,597,778,849,889,944",66.6478138627688,"94,252,359,484,597,778,889",44.6432897799177,6,"94,252,359,484,597,778,889",41.93093,0.099,4.081,0.081,0.081
"147,315,448,567,677",100.849537761598,"118,314,440,575,653",85.8185957344244,"116,148,302,439,563,681,785",104.395754469766,"116,302,439,563,681,785",89.2766776955923,2,"116,302,439,563,681,785",88.47115,0.07,2.031,1.061,1.061
"114,257,362,501,661,767,897",119.913075345757,"97,235,325,512,650,762,882",90.8866889415878,"97,203,229,324,361,494,511,615,651,761,882",120.447391208756,"97,229,324,361,511,651,761,882",98.2415151465642,4,"97,229,324,511,651,761,882",90.95409,0.118,4.084,1.087,0.124
"102,226,359,472,602,705,847",77.6952316048734,"79,270,331,461,625,705,850",46.9101644777138,"77,146,230,267,330,397,458,512,586,622,705,714,851,940",92.4568223105438,"77,267,330,458,622,714,851",51.4320390245136,2,"77,267,330,458,622,714,851",47.51092,0.132,7.092,0.142,0.142
"604",-95.8662899524189,"606",-97.8100702611938,"600",-92.6958194936335,"600",-97.2191320992858,8,"600",-97.22122,0.002,0.004,0.004,0.004
"278,477,577,704,818",38.1328636093502,"298,461,579,705,833",28.27198136297,"236,300,459,578,672,708,835",43.779752908132,"300,459,578,708,835",29.5924986363626,2,"300,459,578,708,835",28.65281,0.054,2.062,0.062,0.062
"102,302,439,560,745,899",83.5404449940592,"101,303,450,551,728,865",68.4060151517159,"100,302,445,552,593,722,730,864,913",92.0462160536899,"100,302,445,552,722,864",68.9320887201162,2,"100,302,445,552,722,864",68.65995,0.073,3.045,0.074,0.074
"122",76.8031683202341,"126",76.1814005140891,"147",81.7006470207436,"147",80.05228038213,2,"147",79.85989,0.004,0.025,0.025,0.025
"160,263,376,482,586,746,864",42.9044557199737,"197,268,390,471,582,737,869",33.3005560171685,"155,164,271,385,476,583,734,736,870",64.238970898924,"155,271,385,476,583,736,870",35.0705372137525,2,"155,271,385,476,583,736,870",35.06968,0.085,2.046,0.047,0.047
"158,497,733,885",31.4384145057689,"130,503,752,825",17.618028285531,"134,235,499,731,879,882",38.3159366816541,"134,499,731,879",19.9631595204684,3,"134,499,731,879",19.95272,0.113,2.031,0.034,0.034
"650",54.5431151190409,"652",50.580541194598,"615,680",54.1033877640342,"615,680",53.9879052232982,6,"615,680",53.81613,0.002,1.03,1.03,1.03
"515",67.046691462574,"516",66.4903787837545,"490,519",75.5222464938658,"519",66.8752272257168,2,"519",66.87394,0.001,1.004,0.004,0.004
"101,258,382,501,638,772,876",98.2613896681126,"98,263,405,501,649,761,866",84.4108783366439,"99,262,389,502,645,647,760,874",106.786404001235,"99,262,389,502,647,760,874",85.046846776275,2,"99,262,389,502,647,760,874",85.04679,0.063,1.035,0.037,0.037
"120,228,342,446,598,827",13.2971375019474,"420,421,595,836",5.19129139206108,"121,231,232,318,389,462,588,652,753,837",24.9465172481843,"121,232,318,462,588,837",2.14148815270211,2,"121,232,318,462,588,837",-2.48678,2.115,4.064,0.065,0.065
"219,340,635",77.9171093152892,"245,330,641",69.7899597426391,"184,217,354,447,639,654",103.659413438215,"217,354,639",74.8422354009211,2,"217,354,639",74.39005,0.042,3.02,0.02,0.02
"112,223,330,530,631,746,878",49.1551084093722,"104,221,362,522,661,730,887",30.8997983428791,"102,222,361,363,521,657,730,758,866,889",56.0192147427613,"102,222,361,521,657,730,758,889",38.6358718036655,3,"102,222,361,521,657,730,889",31.32922,0.105,3.1,1.1,0.104
"548",44.7696884103931,"550",39.8947516112677,"534,549",47.9509614860382,"549",39.8947518375908,3,"549",39.88307,0.002,1.001,0.001,0.001
"193,606,754,878",77.3731921899965,"188,617,788,868",62.2481180676086,"137,200,520,618,762,778,876",94.3748305992906,"200,520,618,762,876",71.7580434262174,3,"200,618,762,876",67.03004,0.06,3.029,1.029,0.029
"173,279,473,731",50.7754032935231,"161,290,485,725",39.1935491440943,"153,291,485,521,674,724,820",62.2307328035691,"153,291,485,724",40.6862597981004,2,"153,291,485,724",39.78582,0.041,3.051,0.051,0.051
"177,296,438,595,704,838",53.6657685422198,"185,292,407,590,720,840",42.8710324505585,"162,183,292,401,418,440,582,715,718,843,871",85.0542888978745,"162,292,418,582,718,843",49.8268704022447,5,"109,162,292,418,582,718,843",44.73676,0.066,5.041,0.071,1.071
"155,321,432,583,686,896",58.3783087448195,"161,288,473,589,673,879",37.9650954678778,"56,158,159,287,468,581,586,673,735,875",69.4654953281229,"159,287,468,586,673,875",39.8767065173759,2,"159,287,468,586,673,875",38.46958,0.116,4.109,0.111,0.111
"133,300,557,747",21.6165395460102,"139,293,574,748",12.8168731224001,"137,285,292,408,512,579,611,753",36.7998674349765,"137,292,512,579,753",19.5755065930832,3,"137,292,579,753",13.4333,0.031,4.04,1.04,0.04
"238",30.6690524237903,"238",30.2010916667038,"240,847",34.2777875592756,"240",30.3322879432801,10,"240",30.11121,0,1.002,0.002,0.002
"170,348,462,586,703,858",34.2346630552795,"178,345,471,600,701,860",18.8674659686655,"164,195,343,469,597,702,731,860",43.604275417378,"164,343,469,597,702,860",20.1064608682748,2,"164,343,469,597,702,860",19.63858,0.038,2.032,0.032,0.032
"170,552",70.1718613522333,"169,562",65.4173654424467,"168,191,561,588",81.8785198235402,"168,561",65.4418716833931,2,"168,561",65.41737,0.011,2.011,0.011,0.011
"179",-57.9502851965202,"160",-62.341027412172,"168,185,212",-45.9909472094916,"168",-62.0594700881659,4,"168",-62.21319,0.019,2.006,0.011,0.011
"114,337,440,549,721,827",52.9515783765396,"112,325,472,544,711,841",42.6758327630243,"115,318,451,560,707,849",62.9036397416045,"115,318,451,560,707,849",46.0725273722483,1,"115,318,451,560,707,849",46.07253,0.075,0.078,0.078,0.078
"642",-72.3797628965738,"630",-82.1369309977347,"564,633",-73.0777875756371,"633",-81.6139271745038,2,"633",-81.62972,0.012,1.009,0.009,0.009
"311,470,608,724,861",22.7081720547873,"311,446,644,730,895",11.9554047102772,"304,451,600,743,745,870,894",37.1583865575681,"304,451,600,743,894",13.0309745439658,2,"304,451,600,743,894",13.03092,0.1,2.062,0.086,0.086
"191,301,515,616,771,899",140.261673336057,"191,298,497,663,664",137.797719720167,"92,189,297,361,447,544,616,683,769,855,908",159.816617543337,"189,297,447,544,616,683,769,908",137.87125134428,2,"189,297,447,544,616,683,769,908",137.52139,1.175,5.046,2.046,2.046
"114,331,575,711,820",61.5697561741714,"109,326,589,709,843",54.4586232251588,"109,297,326,345,559,600,708,845",74.4801696008536,"109,326,559,600,708,845",59.9211103038037,2,"109,326,559,600,708,845",59.90836,0.049,3.054,1.054,1.054
"431,531",34.3995693270695,"425,541",23.429434912035,"328,418,552",33.3067296403938,"418,552",25.7832955974845,2,"418,552",25.47932,0.016,1.034,0.034,0.034
"379,774",86.4730397197103,"389,771",80.9479453055087,"382,439,757,768",98.758233520139,"382,768",82.0244250287365,2,"382,768",82.0095,0.013,2.009,0.009,0.009
"178,289,454,745,874",100.590083632419,"186,270,459,714,903",83.2244416139744,"154,174,277,287,452,482,639,729,846,902",118.327252031909,"154,174,287,452,482,639,729,902",104.029372736579,4,"174,287,452,729,902",85.78921,0.092,5.052,3.052,0.052
"137",8.39975928310339,"138",-4.87717979182079,"135,176,655,824",2.67098205594608,"135,655",-7.73730618841444,2,"135,655",-7.8633,0.001,3.002,1.002,1.002
"705",37.881889097303,"720",30.0733940804443,"517,678,723",42.4883942577495,"723",30.6400481615649,2,"723",30.63648,0.015,2.018,0.018,0.018
"187,493",74.0714703753763,"188,489",64.7641845810673,"187,481,510",72.4694841401482,"187,481",68.0236361486984,2,"187,481",65.9623,0.005,1.012,0.012,0.012
"208,371,520,804",-22.903470581266,"215,373,516,804",-29.6355845169491,"84,217,355,372,515,526,705,803",-7.46762313465496,"84,217,372,526,803",-30.2471002920641,2,"84,217,372,526,803",-30.26736,0.013,4.016,1.017,1.017
"101,224,329,467,599,750,899",155.370427127178,"137,138,390,472,557,775,882",144.275703510723,"100,220,302,387,471,552,619,759,764,876,898",172.130705804387,"100,220,302,387,471,552,619,764,898",150.992823216069,2,"100,220,302,387,471,552,619,764,898",150.45674,0.272,4.066,2.071,2.071
"106,213,325,431,556,669,824",55.9404673893798,"91,230,323,405,571,666,830",42.2923169755028,"90,229,321,414,434,569,666,825,842",61.4407354737393,"90,229,321,414,569,666,825,842",49.1609815181739,3,"90,229,321,414,569,666,825",42.5959,0.084,2.056,1.07,0.07
"172,303,453,724,866",87.710681653393,"163,312,453,742,854",79.9825493946192,"151,307,311,477,715,859",102.972555486432,"151,307,477,715,859",81.8473707868619,2,"151,307,477,715,859",81.80546,0.048,1.065,0.065,0.065
