"true_model","true_nknots","bic_true_model","flasso","nknots_flasso","bic_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","nknots_iter10flasso","bic_iter10flasso","cpop","nknots_cpop","bic_cpop"
"252,502,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"225,501,752",3,75.9853080688035,"230,505,732",3,8.80383386408128
"252,502,752",3,102.387243644525,"243,505,756",3,122.403137832176,"243,505,756",3,101.269012097911,"243,505,756",3,101.269012097902,"243,505,756",3,101.269012097924,"243,505,756",3,101.269012097851,"243,505,756",3,101.269012097895,"243,505,756",3,101.269012097859,"243,505,756",3,101.269012097988,"243,505,756",3,101.269012097953,"243,505,756",3,101.269012098082,"243,505,756",3,101.26901209784,"246,511,752",3,100.607015319095
"252,502,752",3,102.423997185542,"185,263,496,760",4,120.20868294746,"263,496,760",3,98.4666553690966,"263,496,760",3,98.4641529742155,"263,496,760",3,98.4641529741345,"263,496,760",3,98.4641529741508,"263,496,760",3,98.4641529741519,"263,496,760",3,98.464152974189,"263,496,760",3,98.4641529741854,"263,496,760",3,98.4641529740994,"263,496,760",3,98.4641529741393,"263,496,760",3,98.4641529741272,"264,497,759",3,98.4331069811663
"252,502,752",3,76.8447671940215,"251,503,763",3,96.0826708833041,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"251,503,763",3,75.9853080688035,"259,504,759",3,68.8818805388796
"252,502,752",3,75.9853080688035,"242,492,771,777",4,105.24696297297,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"242,492,771",3,75.9853080688035,"250,483,771",3,32.9694453897724
"252,502,752",3,109.277245703237,"237,265,500,752",4,138.936931939348,"265,500,752",3,102.428233492042,"265,500,752",3,102.424092943634,"265,500,752",3,102.424092943811,"265,500,752",3,102.424092943747,"265,500,752",3,102.424092943841,"265,500,752",3,102.424092943783,"265,500,752",3,102.424092943787,"265,500,752",3,102.424092943814,"265,500,752",3,102.424092943776,"265,500,752",3,102.424092943769,"267,500,749",3,101.837114248213
"252,502,752",3,89.8436075035212,"260,502,751,766",4,102.099918795971,"260,502,751",3,79.2107614426844,"260,502,751",3,79.2107526054333,"260,502,751",3,79.2107526053374,"260,502,751",3,79.2107526054397,"260,502,751",3,79.2107526054167,"260,502,751",3,79.2107526052476,"260,502,751",3,79.2107526054565,"260,502,751",3,79.2107526054831,"260,502,751",3,79.2107526054406,"260,502,751",3,79.210752605418,"262,503,752",3,79.1423903469529
"252,502,752",3,86.1537903298592,"252,504,766",3,110.87333034363,"252,504,766",3,82.7256822345979,"252,504,766",3,82.7256822345518,"252,504,766",3,82.7256822345094,"252,504,766",3,82.7256822345019,"252,504,766",3,82.7256822344788,"252,504,766",3,82.7256822345981,"252,504,766",3,82.7256822346012,"252,504,766",3,82.7256822345683,"252,504,766",3,82.7256822346014,"252,504,766",3,82.7256822345924,"258,506,757",3,81.0761265202835
"252,502,752",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"253,510,759",3,75.9853080688035,"256,513,752",3,-12.0221588153615
"252,502,752",3,115.767204290849,"253,499,752,757",4,146.990987661535,"253,499,752",3,109.521238884624,"253,499,752",3,109.521130362587,"253,499,752",3,109.521130362665,"253,499,752",3,109.521130362571,"253,499,752",3,109.521130362625,"253,499,752",3,109.521130362605,"253,499,752",3,109.521130362606,"253,499,752",3,109.521130362575,"253,499,752",3,109.521130362666,"253,499,752",3,109.52113036258,"257,500,752",3,109.17893031162
