"true_model","bic_true_model","PELT","bic_PELT","knots_BS","bic_BS","knots_WBS","bic_WBS","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_pelt","distance_wbs","distance_bs","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"251,501,751",6967.44630365952,"144,251,365,501,608,751,865",93.7793058452111,"144,251,365,501,608,751,865",93.7793058452111,"144,251,365,501,608,751,865",93.7793058452111,"241,251,501,514,743,751,756",7030.58472312754,"251,501,751",6962.2355242155,2,"251,501,751",6962.1973,4,4,4,4,0,0
"251,501,751",6975.87409084436,"129,253,405,501,590,754,931",89.5236112194869,"129,252,405,501,590,752,931",91.3541548267784,"129,252,405,501,590,752,931",91.3541548267784,"246,252,253,490,501,525,528,531,540,563,751,752,754",7117.20546141575,"253,501,754",6951.90682204821,2,"253,501,754",6951.51077,4.005,4.002,4.002,10.001,0.005,0.005
"251,501,751",7018.02795809639,"15,200,251,372,500,531,751,936",158.003810020531,"15,200,251,372,500,531,751,936",158.003810020531,"200,251,372,500,531,751,936",158.672974320374,"251,461,500,502,751",7110.84289116544,"251,500,751",7013.77399026075,2,"251,500,751",7013.7444,5.001,4.001,5.001,2.001,0.001,0.001
"251,501,751",6885.82284501858,"77,250,317,500,564,751,845",11.7705317676057,"77,250,317,500,564,751,845",11.7705317676057,"77,250,317,500,564,751,835",11.9887181717788,"250,251,258,487,490,500,516,748,751,757",6994.42394931069,"250,500,751",6878.72212840292,2,"250,500,751",6876.69474,4.002,4.002,4.002,7.001,0.002,0.002
"251,501,751",6936.43025023717,"112,253,444,501,583,751,890",83.0442050180695,"112,253,444,501,583,751,890",83.0442050180695,"112,253,444,501,583,751,890",83.0442050180695,"253,495,496,501,508,533,750,751",7026.08976344776,"253,501,751",6929.07227067188,2,"253,501,751",6928.90375,4.002,4.002,4.002,5.002,0.002,0.002
"251,501,751",7009.54386094743,"166,251,385,501,616,751,816",138.15926121843,"166,251,385,501,616,751,816",138.15926121843,"166,251,385,501,616,751,816",138.15926121843,"251,501,506,750,751",7052.75223657129,"251,501,751",7003.25041073238,2,"251,501,751",7003.20123,4,4,4,2,0,0
"251,501,751",6928.27257354259,"163,253,391,501,619,751,860",52.6711056358731,"163,253,391,501,619,751,860",52.6711056358731,"163,253,391,501,619,751,860",52.6711056358731,"250,251,253,491,492,493,501,511,751",7056.31359460955,"251,501,751",6926.10372584379,2,"251,501,751",6923.4306,4.002,4.002,4.002,6,0,0
"251,501,751",6936.13126269856,"75,252,369,501,569,751,889",75.4264687078042,"75,252,369,501,569,751,889",75.4264687078042,"75,252,369,501,569,751,889",75.4264687078042,"246,251,252,500,501,751",7017.84851042643,"252,501,751",6935.3297193931,2,"252,501,751",6934.6059,4.001,4.001,4.001,3,0.001,0.001
"251,501,751",6906.10093727686,"71,251,403,500,621,751,888,889",37.2157657706461,"71,251,403,500,621,751,888,889",37.2157657706461,"71,251,403,500,621,751,888,889",37.2157657706461,"242,251,500,503,518,523,735,745,750,751",6996.37910896057,"251,500,751",6898.00461562451,2,"251,500,751",6897.05089,5.001,5.001,5.001,7.001,0.001,0.001
"251,501,751",7021.69954860717,"129,249,394,503,635,749,830",157.435920773574,"129,250,394,503,635,749,830",158.341660212577,"129,250,394,503,635,749,830",158.341660212577,"249,250,253,501,503,517,740,749,751",7135.98802990076,"249,501,503,749",7018.39175794515,4,"249,503,749",7006.86448,4.006,4.005,4.005,6.001,1.004,0.006
"251,501,751",6915.79181987712,"96,251,330,501,638,751,778",35.1354587075969,"96,251,330,501,638,753,778",37.6761335775897,"96,251,330,501,638,753,778",37.6761335775897,"251,473,501,503,504,542,751,753,754,776,778",7023.04139227717,"251,501,751",6908.64032229845,2,"251,501,751",6908.12177,4,4.002,4.002,8,0,0
"251,501,751",6952.52085296376,"5,167,253,408,501,645,751,825",79.5395669764031,"5,91,195,253,408,501,645,751,825",80.7348924869642,"5,91,195,253,408,501,645,751,825",80.7348924869642,"195,250,252,253,451,501,502,507,508,555,751,766",7066.22635494441,"253,501,751",6945.5728800065,2,"253,501,751",6945.25115,5.002,6.002,6.002,9.001,0.002,0.002
"251,501,751",6967.52024460482,"87,251,368,500,677,751,830",95.5771074601498,"87,251,368,500,677,751,830",95.5771074601498,"87,251,368,500,677,751,830",95.5771074601498,"251,473,480,500,501,508,509,516,751,753",7076.33773856003,"251,500,751",6962.63190309331,2,"251,500,751",6961.76384,4.001,4.001,4.001,7,0.001,0.001
"251,501,751",7049.36582970816,"61,185,251,359,500,603,751,953",180.355863512953,"145,251,359,500,603,751,953",179.809007612886,"145,251,359,500,603,751",181.679207944382,"213,247,250,251,449,452,487,500,502,507,751",7170.69275865848,"251,500,751",7040.61323068183,2,"251,500,751",7040.29963,5.001,3.001,4.001,8.001,0.001,0.001
"251,501,751",6943.11964449084,"117,250,385,501,604,751",60.7181968822836,"117,251,385,501,604,751",60.8121808258566,"117,251,385,501,604,751",60.8121808258566,"249,250,251,459,501,514,527,751",7070.90682421642,"251,501,751",6939.22155079755,2,"251,501,751",6936.65355,3.001,3,3,5,0,0
"251,501,751",7025.70262017661,"95,251,310,501,608,694,751,926",172.202902591112,"95,251,310,501,608,690,751,926",172.660516208724,"95,251,310,501,690,751,926",172.969788048427,"251,253,433,437,497,501,516,519,741,751,752",7146.10075744692,"251,501,751",7023.26513782703,2,"251,501,751",7022.94268,5,4,5,8,0,0
"251,501,751",7019.52050061086,"92,252,370,501,561,749,944",117.810338680031,"92,252,370,501,561,749,944",117.810338680031,"92,252,370,501,561,749,944",117.810338680031,"252,255,457,498,501,516,749,752",7091.99199865054,"252,501,749",7000.12644562525,2,"252,501,749",6998.1361,4.003,4.003,4.003,5.002,0.003,0.003
"251,501,751",7018.19007113755,"94,252,405,502,638,751,834",130.148168862518,"94,253,405,502,638,751,834",130.19690313865,"94,253,405,502,638,751,834",130.19690313865,"252,253,487,501,502,510,751,752",7114.41837915127,"252,502,751",7007.55859122125,2,"252,502,751",7006.91384,4.002,4.003,4.003,5.001,0.002,0.002
"251,501,751",7003.36405521102,"93,251,317,501,622,753,843",129.947041117476,"93,251,317,501,622,753,843",129.947041117476,"93,251,360,501,622,753,843",131.045514531411,"251,431,464,484,490,497,501,751,753",7109.18232218632,"251,501,753",7000.82247938739,2,"251,501,753",6999.16777,4.002,4.002,4.002,6,0.002,0.002
"251,501,751",6858.93129418673,"129,255,329,502,604,751,866",-6.41199974823283,"129,255,329,502,604,751,866",-6.41199974823283,"129,255,329,502,604,751,866",-6.41199974823283,"251,255,457,471,502,503,749,751",6930.54344168644,"255,502,751",6842.38055498379,2,"255,502,751",6840.94622,4.005,4.005,4.005,5.001,0.005,0.005
"251,501,751",6916.46476983834,"108,251,304,477,501,610,751,872",43.6421735687683,"108,251,304,477,501,610,751,872",43.6421735687683,"108,251,304,501,610,751,872",45.4426513523937,"251,260,501,751,753",6971.46594346772,"251,501,751",6914.49445367583,2,"251,501,751",6914.48375,5,4,5,2,0,0
"251,501,751",6961.21605995646,"114,251,427,499,623,751,851",89.3775962342369,"114,251,427,499,623,752,851",89.9082269462668,"114,251,427,501,623,752,851",90.3838742633319,"251,474,499,501,507,747,751,752",7045.38897559827,"251,499,752",6958.35893579612,2,"251,499,752",6956.15013,4.002,4.001,4.003,5,0.003,0.003
"251,501,751",6974.11847502362,"86,251,325,501,627,751,839",104.735258076722,"86,251,325,501,627,751,839",104.735258076722,"86,251,325,501,627,751,839",104.735258076722,"251,254,477,478,479,500,501,508,750,751",7087.74401497752,"251,501,751",6967.04390191825,2,"251,501,751",6966.11385,4,4,4,7,0,0
"251,501,751",6909.52816129159,"54,209,251,412,502,613,750,956",30.2254428582133,"104,209,251,412,502,613,750,956",34.2980313737968,"104,214,251,412,502,613,750,956",34.6815342528026,"214,249,251,254,257,485,488,502,504,748,750,751",7034.06457537115,"249,502,750",6893.89107003118,2,"249,502,750",6893.63227,5.002,5.002,5.002,9.001,0.004,0.004
"251,501,751",6980.78502272203,"93,251,501,679,750,816,932",88.8443456108646,"93,251,501,679,750,834,932",92.8554144947496,"168,251,501,679,750,834,932",98.4437782036993,"251,421,458,460,466,500,501,551,750,752,815",7108.27763574368,"251,501,750",6977.25244797034,2,"251,501,750",6974.34708,4.001,4.001,4.001,8.001,0.001,0.001
"251,501,751",6914.90954857062,"129,252,375,501,601,751,896",52.0367769262332,"129,252,375,501,601,751,896",52.0367769262332,"129,252,375,501,601,751,896",52.0367769262332,"249,251,252,495,500,501,511,564,743,751",7019.32605099638,"252,501,751",6910.74742237034,2,"252,501,751",6909.76457,4.001,4.001,4.001,7,0.001,0.001
"251,501,751",6964.22529600261,"81,250,344,500,589,751",79.4098452214649,"81,250,344,500,589,751",79.4098452214649,"81,250,344,500,589,751",79.4098452214649,"250,251,484,500,501,751",7070.57208814837,"250,500,751",6954.82902944333,2,"250,500,751",6954.82735,3.002,3.002,3.002,3,0.002,0.002
"251,501,751",6900.45423662605,"38,250,375,501,630,751,885",15.7132278929041,"38,250,375,501,630,751,885",15.7132278929041,"38,250,375,501,630,751,885",15.7132278929041,"243,250,253,500,501,510,518,751",6979.38366433884,"250,501,751",6897.00120407284,2,"250,501,751",6896.31224,4.001,4.001,4.001,5.001,0.001,0.001
"251,501,751",6976.47584229598,"157,251,428,504,682,751,930",91.5294355030788,"157,251,428,504,682,751,930",91.5294355030788,"157,251,428,504,682,751,930",91.5294355030788,"246,251,497,498,500,504,751",7072.85079231665,"251,504,751",6962.30631323236,2,"251,504,751",6962.24731,4.003,4.003,4.003,4.001,0.003,0.003
"251,501,751",7007.93643346731,"70,249,368,501,617,752,873",122.76710073857,"70,249,368,501,617,752,873",122.76710073857,"70,249,368,501,617,752,873",122.76710073857,"248,249,253,463,487,501,505,518,752",7097.56910500072,"248,249,501,752",7010.27972650569,3,"249,501,752",6996.02696,4.003,4.003,4.003,6.003,1.003,0.003
"251,501,751",6950.07877499411,"151,251,377,501,642,751,838",78.6665172961946,"151,251,377,501,642,751,838",78.6665172961946,"151,251,377,501,642,751,838",78.6665172961946,"251,501,506,744,746,751,752",7038.77296817101,"251,501,751",6944.45396437352,2,"251,501,751",6944.41241,4,4,4,4,0,0
"251,501,751",6995.96430294888,"113,251,337,502,632,749,852",109.846248115164,"113,251,337,502,632,749,852",109.846248115164,"112,251,337,502,632,749,852",109.858798415015,"233,250,251,480,491,501,502,503,516,749,753,754,757,758",7143.24577835235,"251,503,749",6988.90302896826,2,"251,503,749",6987.88443,4.003,4.003,4.003,11.002,0.004,0.004
"251,501,751",6936.31492558113,"166,251,407,501,604,751,925",62.9810703790907,"166,251,407,501,604,751,925",62.9810703790907,"251,407,501,604,751,925",66.5210542052534,"249,251,252,254,255,449,461,498,501,746,751,759",7062.30918464338,"251,501,751",6936.60159759952,2,"251,501,751",6924.67791,4,3,4,9,0,0
"251,501,751",6920.3653849845,"124,251,376,500,614,751,831",51.2919782157849,"124,251,376,500,614,753,831",53.9442171987883,"124,251,376,500,614,753,831",53.9442171987883,"249,251,462,480,500,501,506,525,751,753,754",7070.90103847618,"251,500,751",6925.93164304442,2,"251,500,751",6919.42756,4.001,4.003,4.003,8,0.001,0.001
"251,501,751",6956.96303283266,"116,251,406,501,639,749,883",80.4247180942182,"116,251,406,501,639,749,883",80.4247180942182,"116,251,406,501,639,749,883",80.4247180942182,"240,251,252,489,490,501,502,503,505,749,750,757",7076.00201431846,"251,501,749",6943.98186994924,2,"251,501,749",6943.92251,4.002,4.002,4.002,9.001,0.002,0.002
"251,501,751",6906.51969676924,"121,251,385,501,595,752,893",36.1996173138644,"121,250,385,501,595,743,826",39.5913479736968,"121,250,385,501,595,743,826",39.5913479736968,"248,250,251,499,500,501,743,752",6974.37685471752,"251,501,743,752",6905.140630878,3,"251,501,752",6898.505,4.001,4.009,4.009,5.001,1.001,0.001
"251,501,751",6904.27773118132,"121,250,387,501,635,751,878",26.6570126418082,"121,250,387,501,635,751,878",26.6570126418082,"121,250,387,501,635,751,878",26.6570126418082,"250,477,501,525,751",6952.97083594397,"250,501,751",6896.53286233699,2,"250,501,751",6896.50547,4.001,4.001,4.001,2.001,0.001,0.001
"251,501,751",6947.18972882121,"107,251,352,501,555,749,854",67.6260278955629,"107,251,352,501,555,749,854",67.6260278955629,"107,251,352,501,555,749,854",67.6260278955629,"251,252,257,500,501,749,751",7020.27136199785,"251,501,751",6940.77726467598,2,"251,501,751",6940.33381,4.002,4.002,4.002,4,0,0
"251,501,751",6961.00154797684,"162,251,295,478,501,591,751,859",106.522643450957,"162,251,295,478,501,591,751,859",106.522643450957,"162,251,295,478,501,591,751,859",106.522643450957,"240,251,500,501,502,504,506,511,748,751,753,754",7130.74610025021,"251,501,751",6960.43029088862,2,"251,501,751",6959.91255,5,5,5,9,0,0
"251,501,751",7013.25034530619,"206,250,382,501,607,751,922",154.106993734761,"206,250,382,501,607,751,922",154.106993734761,"206,250,382,501,607,751,922",154.106993734761,"248,250,500,501,511,751",7114.35286525685,"250,501,511,751",7018.48182256378,3,"250,501,751",7009.94042,4.001,4.001,4.001,3.001,1.001,0.001
"251,501,751",6955.51214188549,"111,251,342,497,618,752,843,934",93.3431521428064,"111,251,342,497,618,752,843,934",93.3431521428064,"111,251,342,497,618,752,843,934",93.3431521428064,"251,252,258,447,489,497,502,517,518,555,586,752,758",7081.99702644811,"251,497,752",6950.74620623392,2,"251,497,752",6946.05221,5.005,5.005,5.005,10.002,0.005,0.005
"251,501,751",6959.13664979855,"61,252,386,501,544,749,898",80.7168141755439,"61,252,386,501,544,749,898",80.7168141755439,"61,252,386,501,544,749,898",80.7168141755439,"250,252,453,469,494,499,501,749,751,767,773",7106.66849859684,"252,501,749",6952.03838379456,2,"252,501,749",6951.37598,4.003,4.003,4.003,8.001,0.003,0.003
"251,501,751",6971.32862820797,"192,247,268,419,501,613,713,751,871",112.109175159946,"192,247,268,419,501,659,751,871",113.402304196769,"192,247,268,419,501,659,751,871",113.402304196769,"247,251,268,495,501,540,728,751,758",7050.88179231746,"247,501,751",6956.87158720118,2,"247,501,751",6956.55445,6.004,5.004,5.004,6,0.004,0.004
"251,501,751",6954.9498835162,"66,250,333,501,563,672,753,890",90.6811545217701,"66,250,333,501,563,672,753,890",90.6811545217701,"66,250,333,501,563,672,753,890",90.6811545217701,"250,251,501,503,505,743,744,753",7054.80485109048,"250,501,753",6942.51579471343,2,"250,501,753",6942.11576,5.003,5.003,5.003,5.002,0.003,0.003
"251,501,751",6952.95808083244,"68,252,382,502,643,751,901",85.8847386238511,"68,252,382,502,643,748,901",88.8350389746954,"68,252,382,502,643,748,901",88.8350389746954,"249,251,252,495,496,499,501,502,741,748,749,751",7100.23137934532,"252,502,751",6948.03718586704,2,"252,502,751",6947.74387,4.002,4.005,4.005,9,0.002,0.002
"251,501,751",7007.92736245146,"121,250,363,491,501,635,752,798",125.890739236918,"121,252,363,491,501,635,752,798",127.147303332058,"103,252,363,501,635,752,798",130.172928158528,"250,252,253,501,512,513,737,748,752,753",7113.22393574559,"250,501,752",6998.34955074957,2,"250,501,752",6996.4118,5.002,4.002,5.002,7.002,0.002,0.002
"251,501,751",6937.7574356983,"157,251,426,500,681,751,804",76.623417497721,"157,251,426,500,681,751,804",76.623417497721,"157,251,426,500,681,751,804",76.623417497721,"244,251,492,500,503,504,508,524,746,751,781",7047.63329762774,"251,500,751",6930.36723314443,2,"251,500,751",6929.92825,4.001,4.001,4.001,8.001,0.001,0.001
"251,501,751",7034.52139294048,"170,252,309,429,501,597,750,837",166.983262338173,"170,252,309,429,501,597,750,837",166.983262338173,"170,252,309,501,597,750,837",166.27762824741,"248,252,253,255,257,497,498,501,506,750,751,752,768",7191.8911386908,"252,498,501,751",7039.16473232683,3,"252,498,751",7026.84024,5.002,4.002,5.002,10.001,1.001,0.004
"251,501,751",6991.64292864392,"101,250,345,500,622,751,874",119.486879341514,"101,250,345,500,622,751,874",119.486879341514,"101,250,345,500,622,751,874",119.486879341514,"250,253,468,483,500,501,513,751,752",7117.2925759655,"250,500,751",6983.78418711226,2,"250,500,751",6983.02739,4.002,4.002,4.002,6.001,0.002,0.002
"251,501,751",7008.18557131952,"141,251,440,501,618,753,826",130.674571553623,"141,251,435,502,618,753,826",131.167435408789,"141,251,440,501,618,753,826",130.674571553623,"251,495,501,502,503,508,533,753",7086.95189197824,"251,501,753",6998.54968053703,2,"251,501,753",6998.43579,4.002,4.002,4.003,5.002,0.002,0.002
"251,501,751",7020.49275254042,"169,251,365,500,650,752,923",148.782553242144,"169,251,365,500,650,752,923",148.782553242144,"169,251,365,500,650,752,923",148.782553242144,"251,487,500,501,527,751,752,753",7086.52719334068,"251,500,751",7014.62831754535,2,"251,500,751",7013.44413,4.002,4.002,4.002,5,0.001,0.001
"251,501,751",6869.19070232697,"152,250,422,501,691,753,898",-1.46340517567026,"152,251,422,501,691,753,898",-1.3255557693374,"152,251,422,501,691,753,898",-1.3255557693374,"250,251,499,501,504,751,753,758",6984.36239795171,"250,501,751",6868.12332338105,2,"250,501,751",6863.74053,4.003,4.002,4.002,5,0.001,0.001
"251,501,751",7009.09517541483,"103,251,365,502,658,752,858",137.438044980656,"103,251,365,502,658,752,858",137.438044980656,"103,251,371,502,658,752,858",139.379650882382,"248,251,434,492,493,499,502,574,746,752,761",7133.15731330115,"251,502,752",7005.02097932911,2,"251,502,752",7004.39515,4.002,4.002,4.002,8.002,0.002,0.002
"251,501,751",6916.90791129179,"171,251,317,501,584,710,750,875",40.0162396681776,"171,254,376,500,694,750,875",44.5785551002957,"171,254,376,500,584,703,750,875",43.4453717884362,"251,254,255,256,444,462,494,495,498,500,501,502,505,507,734,737,746,750,754",7137.33345972792,"251,498,507,746,754",6925.713157631,5,"251,498,746",6906.90779,5.001,5.005,4.005,16.001,2.006,0.008
"251,501,751",6902.91375960756,"107,251,393,500,716,751,844",32.4263643155436,"107,251,393,500,716,751,844",32.4263643155436,"107,251,393,500,716,751,844",32.4263643155436,"251,473,476,488,500,501,504,507,551,731,749,750,751",7045.54602578965,"251,500,751",6903.7111267124,2,"251,500,751",6899.82571,4.001,4.001,4.001,10,0.001,0.001
"251,501,751",6994.15915002081,"79,251,340,501,612,751,832",122.792413138584,"79,251,340,501,612,752,832",124.234805594771,"79,251,340,501,612,752,832",124.234805594771,"251,252,501,574,751,752,753,764",7072.90576075251,"251,501,751",6990.70970736071,2,"251,501,751",6989.82211,4,4.001,4.001,5,0,0
"251,501,751",6896.42128582281,"111,251,339,501,618,754,861",24.6504025365173,"111,251,339,501,618,751,861",27.7336531322623,"111,251,339,501,618,751,861",27.7336531322623,"251,254,452,455,475,495,496,501,503,751,754,757",7014.2061173527,"251,503,754",6886.81685246289,2,"251,503,754",6884.79894,4.003,4,4,9,0.005,0.005
